Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260723092934731508621,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:29:33",Outros,42261836,URBANO,12,145,Sim,,150,0,-10.213,-48.8747983,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260723092934731508621F1.jpg,Não
V20260723093835606770294,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:38:34",Outros,42261882,URBANO,6,50,Sim,,,0,-10.2197017,-48.8755383,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260723093835606770294F1.jpg,Não
V20260723093935447926689,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:39:34",Outros,42261882,URBANO,7,40,,,,0,-10.2198817,-48.87552,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260723093935447926689F1.jpg,Não
V20260723094023411491540,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:40:22",Outros,42261882,URBANO,7.5,40,Não,,300,0,-10.2199117,-48.87554,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260723094023411491540F1.jpg,Não
V20260724110539664573205,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:29:33",Outros,42261836,URBANO,12,145,Sim,,150,0,-10.213,-48.8747983,0,,Não
V20260724110541610798788,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:38:34",Outros,42261882,URBANO,6,50,Sim,,,0,-10.2197017,-48.8755383,0,,Não
V20260724110543145997587,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:39:34",Outros,42261882,URBANO,7,40,,,,0,-10.2198817,-48.87552,0,,Não
V20260724110544782175088,Rota Paraíso SE 2,Enecol Centro,"23/07/2026, 09:40:22",Outros,42261882,URBANO,7.5,40,Não,,300,0,-10.2199117,-48.87554,0,,Não
