Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260831154302577454141,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:43:01",Mogno,874666,URBANO,2.5,35,Sim,300,300,0,-8.5272806,-48.5048204,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831154302577454141F1.jpg,Não
V20260831154352908211423,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:43:51",Oiti,874666,URBANO,7.5,70,Sim,0,300,0,-8.5273817,-48.5047069,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831154352908211423F1.jpg,Não
V20260831154515224950300,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:45:14",Mogno,52816304,URBANO,8,65,Sim,300,300,0,-8.5275923,-48.5042471,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831154515224950300F1.jpg,Não
V20260831154633065688896,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:46:32",Mogno,874669,URBANO,5.5,70,Sim,300,300,0,-8.5278467,-48.5038783,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831154633065688896F1.jpg,Não
V20260831154720540624849,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:47:19",Oiti,874669,URBANO,5,60,Sim,300,300,0,-8.52789,-48.503795,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831154720540624849F1.jpg,Não
V20260831155445993876525,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:54:44",Oiti,878078,URBANO,6,50,Sim,100,300,0,-8.5282866,-48.5034909,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831155445993876525F1.jpg,Não
V20260831155543281410588,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:55:42",Oiti,878078,URBANO,5,60,Sim,200,300,0,-8.528387,-48.5035652,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831155543281410588F1.jpg,Não
V20260831155634145373821,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:56:33",Oiti,878078,URBANO,5.5,65,Sim,200,300,0,-8.5284423,-48.5035889,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831155634145373821F1.jpg,Não
V20260831155729325675838,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:57:28",Mogno,98703,URBANO,6,70,Sim,100,300,0,-8.5285505,-48.5036485,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831155729325675838F1.jpg,Não
V20260831155822912144952,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:58:21",Oiti,98703,URBANO,5,60,Sim,300,300,0,-8.5285713,-48.5036985,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831155822912144952F1.jpg,Não
