Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260710100744419902249,Porto Nacional,Enecol Centro,"10/07/2026, 10:07:41",Oiti,1602956,URBANO,6,40,Sim,300,300,0,-10.7031331,-48.3974688,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710100744419902249F1.jpg,Não
V20260710100915384408487,Porto Nacional,Enecol Centro,"10/07/2026, 10:09:12",Outros,1602956,URBANO,6,50,Sim,300,300,0,-10.7029829,-48.3973175,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710100915384408487F1.jpg,Não
V20260710101023122841106,Porto Nacional,Enecol Centro,"10/07/2026, 10:10:19",Outros,472706,URBANO,8,40,Sim,50,300,0,-10.7029487,-48.3971839,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710101023122841106F1.jpg,Não
V20260710101305563556166,Porto Nacional,Enecol Centro,"10/07/2026, 10:13:02",Outros,472707,URBANO,6,40,Sim,,300,0,-10.7025053,-48.3970367,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710101305563556166F1.jpg,Não
V20260710104917149304243,Porto Nacional,Enecol Centro,"10/07/2026, 10:49:13",Outros,1066962,URBANO,8,50,Sim,,50,0,-10.7019083,-48.396647,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710104917149304243F1.jpg,Não
V20260710105140267045423,Porto Nacional,Enecol Centro,"10/07/2026, 10:51:36",Outros,1066958,URBANO,7,60,Sim,,300,0,-10.7019641,-48.3966583,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710105140267045423F1.jpg,Não
V20260710105400650817780,Porto Nacional,Enecol Centro,"10/07/2026, 10:53:57",Outros,1066961,URBANO,7,40,Sim,,50,0,-10.7014956,-48.3963366,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710105400650817780F1.jpg,Não
V20260710132851619809415,Porto Nacional,Enecol Centro,"10/07/2026, 13:28:49",Mangueira,473236,URBANO,12,120,Sim,250,100,0,-10.7038079,-48.3982291,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710132851619809415F1.jpg,Não
V20260710133033624582264,Porto Nacional,Enecol Centro,"10/07/2026, 13:30:31",Mangueira,473707,URBANO,11,120,Sim,300,300,0,-10.7038531,-48.3981546,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710133033624582264F1.jpg,Sim
V20260710133142225752048,Porto Nacional,Enecol Centro,"10/07/2026, 13:31:39",Babaçu,473707,URBANO,11,60,Sim,250,50,0,-10.7038705,-48.3981473,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710133142225752048F1.jpg,Não
V20260710135530196321209,Porto Nacional,Enecol Centro,"10/07/2026, 13:55:27",Oiti,430965,URBANO,5,40,Sim,250,300,0,-10.7385981,-48.391053,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710135530196321209F1.jpg,Não
V20260710135620760158037,Porto Nacional,Enecol Centro,"10/07/2026, 13:56:18",Oiti,430965,URBANO,5,40,,250,300,0,-10.7386734,-48.3910882,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710135620760158037F1.jpg,Não
V20260710140346609105705,Porto Nacional,Enecol Centro,"10/07/2026, 14:03:44",Outros,20104972,URBANO,4,30,Sim,300,300,0,-10.7361432,-48.3855291,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710140346609105705F1.jpg,Não
V20260710140459981738588,Porto Nacional,Enecol Centro,"10/07/2026, 14:04:57",Outros,20104984,URBANO,3.5,30,Sim,300,300,0,-10.7361419,-48.385488,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710140459981738588F1.jpg,Não
V20260710140727220172327,Porto Nacional,Enecol Centro,"10/07/2026, 14:07:24",Cajueiro,20105390,URBANO,11,100,Sim,50,300,0,-10.7354242,-48.3870692,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710140727220172327F1.jpg,Não
V20260710141036524438110,Porto Nacional,Enecol Centro,"10/07/2026, 14:10:33",Oiti,91636,URBANO,5,40,Sim,300,300,0,-10.7326812,-48.3880467,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710141036524438110F1.jpg,Não
V20260710141250074488338,Porto Nacional,Enecol Centro,"10/07/2026, 14:12:46",Oiti,429064,URBANO,6,50,Sim,100,300,0,-10.7298299,-48.3889296,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710141250074488338F1.jpg,Não
V20260710141629712110894,Porto Nacional,Enecol Centro,"10/07/2026, 14:16:26",Oiti,1585221,URBANO,4,60,Sim,,300,0,-10.7281583,-48.391101,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710141629712110894F1.jpg,Não
V20260710141730977229576,Porto Nacional,Enecol Centro,"10/07/2026, 14:17:27",Oiti,431190,URBANO,4,60,Sim,300,300,0,-10.7281096,-48.3911448,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710141730977229576F1.jpg,Não
V20260710142454989216200,Porto Nacional,Enecol Centro,"10/07/2026, 14:24:51",Outros,106888,URBANO,7,60,Sim,200,300,0,-10.7116207,-48.3919987,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260710142454989216200F1.jpg,Não
