Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260921101841555989381,Rota Miranorte,Enecol Centro,"21/09/2026, 10:18:40",Outros,317357,URBANO,5.5,65,,,300,0,-9.545525,-48.5914883,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921101841555989381F1.jpg,Não
V20260921102001624687686,Rota Miranorte,Enecol Centro,"21/09/2026, 10:20:00",Outros,46302310,URBANO,6.5,70,Sim,,50,0,-9.5454333,-48.59148,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102001624687686F1.jpg,Não
V20260921102145445830813,Rota Miranorte,Enecol Centro,"21/09/2026, 10:21:44",Outros,46302310,URBANO,7,90,Sim,,200,0,-9.5454,-48.5915017,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102145445830813F1.jpg,Não
V20260921102258566184650,Rota Miranorte,Enecol Centro,"21/09/2026, 10:22:57",Outros,46302310,URBANO,5,45,Sim,,300,0,-9.5452083,-48.5914517,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102258566184650F1.jpg,Não
V20260921102411606402358,Rota Miranorte,Enecol Centro,"21/09/2026, 10:24:10",Outros,317356,URBANO,5.5,65,Sim,,300,0,-9.5450767,-48.5914333,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102411606402358F1.jpg,Não
V20260921102544933176259,Rota Miranorte,Enecol Centro,"21/09/2026, 10:25:43",Outros,317356,URBANO,4,40,,,300,0,-9.5448633,-48.5913733,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102544933176259F1.jpg,Não
V20260921102722063389390,Rota Miranorte,Enecol Centro,"21/09/2026, 10:27:21",Outros,317356,URBANO,5,50,Sim,,300,0,-9.5448083,-48.5914417,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102722063389390F1.jpg,Não
V20260921102924258980492,Rota Miranorte,Enecol Centro,"21/09/2026, 10:29:23",Mangueira,46302319,URBANO,3.5,25,Sim,,300,0,-9.5446283,-48.5913483,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921102924258980492F1.jpg,Não
V20260921103105040628488,Rota Miranorte,Enecol Centro,"21/09/2026, 10:31:04",Mangueira,317695,URBANO,4,60,Sim,,300,0,-9.54398,-48.5912817,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921103105040628488F1.jpg,Não
V20260921103227037943769,Rota Miranorte,Enecol Centro,"21/09/2026, 10:32:26",Mangueira,317354,URBANO,5,60,,,300,0,-9.543935,-48.5912967,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921103227037943769F1.jpg,Não
V20260921103337350839111,Rota Miranorte,Enecol Centro,"21/09/2026, 10:33:36",Cajueiro,317354,URBANO,5,55,Sim,,300,0,-9.5438033,-48.5912633,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921103337350839111F1.jpg,Não
V20260921103459540286259,Rota Miranorte,Enecol Centro,"21/09/2026, 10:34:58",Cajueiro,1528826,URBANO,4.5,40,Sim,,300,0,-9.543605,-48.5911817,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921103459540286259F1.jpg,Não
V20260921103736139662130,Rota Miranorte,Enecol Centro,"21/09/2026, 10:37:35",Outros,1520918,URBANO,7.5,90,Sim,0,250,0,-9.543885,-48.59223,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921103736139662130F1.jpg,Sim
V20260921103911745186607,Rota Miranorte,Enecol Centro,"21/09/2026, 10:39:10",Outros,46302514,URBANO,8,85,Sim,0,50,0,-9.5438617,-48.5925717,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921103911745186607F1.jpg,Não
V20260921104112366371022,Rota Miranorte,Enecol Centro,"21/09/2026, 10:41:11",Mangueira,46302828,URBANO,7,105,Sim,0,200,0,-9.54374,-48.5931783,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921104112366371022F1.jpg,Não
V20260921104513391227962,Rota Miranorte,Enecol Centro,"21/09/2026, 10:45:12",Cajueiro,40887501,URBANO,7.5,100,Sim,0,200,0,-9.543615,-48.593585,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921104513391227962F1.jpg,Não
V20260921110229818078346,Rota Miranorte,Enecol Centro,"21/09/2026, 11:02:28",Outros,317353,URBANO,6,65,Sim,,300,0,-9.5429617,-48.591085,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921110229818078346F1.jpg,Não
V20260921110503533951141,Rota Miranorte,Enecol Centro,"21/09/2026, 11:05:02",Outros,46302351,URBANO,5,60,Sim,,300,0,-9.54278,-48.5910983,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921110503533951141F1.jpg,Não
V20260921110604588761903,Rota Miranorte,Enecol Centro,"21/09/2026, 11:06:03",Outros,46302351,URBANO,5,80,Sim,,300,0,-9.5426483,-48.5910933,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921110604588761903F1.jpg,Não
V20260921110710558404202,Rota Miranorte,Enecol Centro,"21/09/2026, 11:07:09",Outros,46302373,URBANO,6,75,Sim,,300,0,-9.5424317,-48.5910467,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921110710558404202F1.jpg,Não
V20260921110901237782108,Rota Miranorte,Enecol Centro,"21/09/2026, 11:09:00",Outros,46302373,URBANO,4.5,70,Sim,,300,0,-9.5422767,-48.5909767,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921110901237782108F1.jpg,Não
V20260921111212305547419,Rota Miranorte,Enecol Centro,"21/09/2026, 11:12:11",Outros,1486694,URBANO,5,65,Sim,,300,0,-9.5418533,-48.5909267,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921111212305547419F1.jpg,Não
V20260921141604585738350,Rota Miranorte,Enecol Centro,"21/09/2026, 14:16:03",Outros,1486694,URBANO,5,95,Sim,,300,0,-9.54161,-48.59089,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260921141604585738350F1.jpg,Não
